timestep,reward
20509.0,2841.9055621027946
20510.0,2844.751261949539
20511.0,2846.648395180702
20512.0,2847.5969617962837
20513.0,2848.5455284118652
20514.0,2849.4940950274467
20515.0,2850.4426616430283
20516.0,2850.4426616430283
20517.0,2850.4426616430283
20518.0,2851.3912282586098
20519.0,2853.288361489773
20520.0,2854.2369281053543
20521.0,2857.082627952099
20522.0,2860.876894414425
20523.0,2864.671160876751
20524.0,2868.465427339077
20525.0,2872.259693801403
20526.0,2877.951093494892
20527.0,2884.5910598039627
20528.0,2891.2310261130333
20529.0,2899.7681255936623
20530.0,2909.253791630268
20531.0,2919.688024222851
20532.0,2930.1222568154335
20533.0,2940.556489408016
20534.0,2950.042155444622
20535.0,2955.733555138111
20536.0,2962.3735214471817
20537.0,2969.0134877562523
20538.0,2973.75632083416
20539.0,2978.4991539120674
20540.0,2983.241986989975
20541.0,2987.036253452301
20542.0,2990.830519914627
20543.0,2995.5733529925346
20544.0,2999.3676194548607
20545.0,3003.1618859171867
20546.0,3007.9047189950943
20547.0,3012.647552073002
20548.0,3017.3903851509094
20549.0,3024.9789180755615
20550.0,3033.5160175561905
20551.0,3043.0016835927963
20552.0,3052.487349629402
20553.0,3062.921582221985
20554.0,3073.3558148145676
20555.0,3084.738613963127
20556.0,3097.069979786873
20557.0,3111.298478960991
20558.0,3127.4241114854813
20559.0,3144.498310685158
20560.0,3163.469642996788
20561.0,3181.4924088716507
20562.0,3200.4637414216995
20563.0,3207.1037076711655
20564.0,3217.537940263748
20565.0,3229.869306087494
20566.0,3244.097805261612
20567.0,3257.377737760544
20568.0,3271.606236934662
20569.0,3284.8861694335938
20570.0,3297.2175352573395
20571.0,3310.4974677562714
20572.0,3324.7259669303894
20573.0,3339.9030327796936
20574.0,3356.97723197937
20575.0,3374.999997854233
20576.0,3394.919896841049
20577.0,3416.7369287014008
20578.0,3438.5539605617523
20579.0,3461.3195588588715
20580.0,3484.0851571559906
20581.0,3506.8507554531097
20582.0,3529.616353750229
20583.0,3552.381952047348
20584.0,3575.147550344467
20585.0,3597.9131486415863
20586.0,3618.7816138267517
20587.0,3618.7816138267517
20588.0,3618.7816138267517
20589.0,3618.7816138267517
20590.0,3618.7816138267517
20591.0,3618.7816138267517
20592.0,3618.7816138267517
20593.0,3618.7816138267517
20594.0,3618.7816138267517
20595.0,3618.7816138267517
20596.0,3618.7816138267517
20597.0,3618.7816138267517
20598.0,3618.7816138267517
20599.0,3620.6787470579147
20600.0,3624.473013520241
20601.0,3629.2158465981483
20602.0,3633.958679676056
20603.0,3640.5986459851265
20604.0,3647.238612294197
20605.0,3653.8785786032677
20606.0,3662.4156780838966
20607.0,3672.8499106764793
20608.0,3684.232709825039
20609.0,3696.5640756487846
20610.0,3710.7925748229027
20611.0,3726.918207347393
20612.0,3736.403873503208
20613.0,3743.9924064278603
20614.0,3751.5809393525124
20615.0,3759.1694722771645
20616.0,3766.7580052018166
20617.0,3774.3465381264687
20618.0,3781.9350710511208
20619.0,3789.523603975773
20620.0,3797.112136900425
20621.0,3804.700669825077
20622.0,3812.289202749729
20623.0,3819.8777356743813
20624.0,3825.5691353678703
20625.0,3826.517701983452
20626.0,3828.414835214615
20627.0,3832.209101676941
20628.0,3836.9519347548485
20629.0,3842.6433344483376
20630.0,3848.3347341418266
20631.0,3855.9232670664787
20632.0,3862.5632333755493
20633.0,3872.048899412155
20634.0,3881.534565448761
20635.0,3892.9173645973206
20636.0,3905.2487304210663
20637.0,3918.528662919998
20638.0,3931.80859541893
20639.0,3945.088527917862
20640.0,3957.4198937416077
20641.0,3971.6483929157257
20642.0,3981.1340589523315
20643.0,3993.4654247760773
20644.0,4005.796790599823
20645.0,4018.1281564235687
20646.0,4029.5109555721283
20647.0,4040.893754839897
20648.0,4052.2765539884567
20649.0,4062.7107865810394
20650.0,4074.093585729599
20651.0,4087.373518228531
20652.0,4100.653450727463
20653.0,4114.881949901581
20654.0,4129.110449075699
20655.0,4129.110449075699
20656.0,4129.110449075699
20657.0,4129.110449075699
20658.0,4128.161882460117
20659.0,4128.161882460117
20660.0,4129.110449075699
20661.0,4129.110449075699
20662.0,4129.110449075699
20663.0,4129.110449075699
20664.0,4129.110449075699
20665.0,4127.213315844536
20666.0,4124.367615997791
20667.0,4125.316182613373
20668.0,4126.264749228954
20669.0,4129.110449075699
20670.0,4132.904715538025
20671.0,4136.698982000351
20672.0,4141.4418150782585
20673.0,4146.184648156166
20674.0,4151.876047849655
20675.0,4157.567447543144
20676.0,4165.155980467796
20677.0,4172.744513392448
20678.0,4180.3330463171005
20679.0,4187.921579241753
20680.0,4195.510112166405
20681.0,4203.098645091057
20682.0,4210.687178015709
20683.0,4218.275710940361
20684.0,4225.864243865013
20685.0,4233.452776789665
20686.0,4241.041309714317
20687.0,4242.93844294548
20688.0,4242.93844294548
20689.0,4242.93844294548
20690.0,4242.93844294548
20691.0,4242.93844294548
20692.0,4242.93844294548
20693.0,4242.93844294548
20694.0,4242.93844294548
20695.0,4242.93844294548
20696.0,4242.93844294548
20697.0,4242.93844294548
20698.0,4242.93844294548
20699.0,4242.93844294548
20700.0,4242.93844294548
20701.0,4242.93844294548
20702.0,4242.93844294548
20703.0,4242.93844294548
20704.0,4242.93844294548
20705.0,4242.93844294548
20706.0,4242.93844294548
20707.0,4242.93844294548
20708.0,4242.93844294548
20709.0,0.0
20710.0,0.0
20711.0,0.0
20712.0,0.0
20713.0,0.0
20714.0,0.0
20715.0,0.0
20716.0,0.9485666155815125
20717.0,0.9485666155815125
20718.0,0.9485666155815125
20719.0,1.897133231163025
20720.0,1.897133231163025
20721.0,1.897133231163025
20722.0,1.897133231163025
20723.0,1.897133231163025
20724.0,1.897133231163025
20725.0,2.8456998467445374
20726.0,3.79426646232605
20727.0,5.691399693489075
20728.0,7.5885329246521
20729.0,10.434232771396637
20730.0,13.279932618141174
20731.0,14.228499233722687
20732.0,14.228499233722687
20733.0,15.1770658493042
20734.0,15.1770658493042
20735.0,15.1770658493042
20736.0,15.1770658493042
20737.0,16.12563246488571
20738.0,17.074199080467224
20739.0,18.022765696048737
20740.0,18.97133231163025
20741.0,19.91989892721176
20742.0,20.868465542793274
20743.0,22.7655987739563
20744.0,24.662732005119324
20745.0,25.611298620700836
20746.0,25.611298620700836
20747.0,25.611298620700836
20748.0,26.55986523628235
20749.0,28.456998467445374
20750.0,28.456998467445374
20751.0,29.405565083026886
20752.0,30.3541316986084
20753.0,31.30269831418991
20754.0,31.30269831418991
20755.0,32.25126492977142
20756.0,32.25126492977142
20757.0,32.25126492977142
20758.0,33.199831545352936
20759.0,32.25126492977142
20760.0,30.3541316986084
20761.0,29.405565083026886
20762.0,30.3541316986084
20763.0,32.25126492977142
20764.0,35.09696477651596
20765.0,38.89123123884201
20766.0,43.63406431674957
20767.0,49.32546401023865
20768.0,55.965430319309235
20769.0,62.60539662837982
20770.0,69.24536293745041
20771.0,76.83389586210251
20772.0,82.52529555559158
20773.0,88.21669524908066
20774.0,93.90809494256973
20775.0,98.6509280204773
20776.0,103.39376109838486
20777.0,108.13659417629242
20778.0,111.93086063861847
20779.0,115.72512710094452
20780.0,118.57082694768906
20781.0,121.4165267944336
20782.0,123.31366002559662
20783.0,126.15935987234116
20784.0,129.0050597190857
20785.0,130.90219295024872
20786.0,132.79932618141174
20787.0,133.74789279699326
20788.0,135.64502602815628
20789.0,137.5421592593193
20790.0,138.49072587490082
20791.0,140.38785910606384
20792.0,142.28499233722687
20793.0,143.23355895280838
20794.0,145.1306921839714
20795.0,147.02782541513443
20796.0,150.82209187746048
20797.0,153.66779172420502
20798.0,156.51349157094955
20799.0,159.3591914176941
20800.0,161.25632464885712
20801.0,164.10202449560165
20802.0,165.99915772676468
20803.0,170.74199080467224
20804.0,175.4848238825798
20805.0,181.17622357606888
20806.0,185.91905665397644
20807.0,192.55902296304703
20808.0,198.2504226565361
20809.0,204.8903889656067
20810.0,212.4789218902588
20811.0,220.0674548149109
20812.0,228.60455429553986
20813.0,239.03878688812256
20814.0,245.6787531375885
20815.0,254.21585261821747
20816.0,262.75295209884644
20817.0,272.23861813545227
20818.0,280.77571761608124
20819.0,288.36425054073334
20820.0,296.9013500213623
20821.0,306.38701605796814
20822.0,316.82124865055084
20823.0,327.25548124313354
20824.0,338.6382803916931
20825.0,350.0210795402527
20826.0,361.40387868881226
20827.0,374.68381118774414
20828.0,387.01517701148987
20829.0,399.3465428352356
20830.0,411.6779086589813
20831.0,424.00927448272705
20832.0,435.3920736312866
20833.0,445.8263062238693
20834.0,454.363405585289
20835.0,463.84907162189484
20836.0,473.33473765850067
20837.0,480.92327058315277
20838.0,488.51180350780487
20839.0,494.20320320129395
20840.0,500.84316951036453
20841.0,506.5345692038536
20842.0,512.2259688973427
20843.0,518.8659352064133
20844.0,524.5573348999023
20845.0,531.1973012089729
20846.0,536.888700902462
20847.0,544.4772338271141
20848.0,551.1172001361847
20849.0,557.7571664452553
20850.0,564.3971326947212
20851.0,572.9342321753502
20852.0,581.4713316559792
20853.0,590.956997692585
20854.0,600.4426637291908
20855.0,609.9283297657967
20856.0,620.3625623583794
20857.0,630.7967949509621
20858.0,642.1795940995216
20859.0,654.5109599232674
20860.0,666.8423257470131
20861.0,680.122258245945
20862.0,690.556490957737
20863.0,704.784990131855
20864.0,717.1163559556007
20865.0,728.4991551041603
20866.0,737.9848211407661
20867.0,746.5219206213951
20868.0,755.0590201020241
20869.0,763.596119582653
20870.0,772.133219063282
20871.0,779.7217519283295
20872.0,787.3102848529816
20873.0,793.9502511620522
20874.0,799.6416508555412
20875.0,805.3330505490303
20876.0,809.1273170113564
20877.0,812.9215834736824
20878.0,816.7158499360085
20879.0,818.6129831671715
20880.0,819.561549782753
20881.0,820.5101163983345
20882.0,821.458683013916
20883.0,822.4072496294975
20884.0,822.4072496294975
20885.0,824.3043828606606
20886.0,826.2015160918236
20887.0,826.2015160918236
20888.0,826.2015160918236
20889.0,826.2015160918236
20890.0,828.0986493229866
20891.0,829.9957825541496
20892.0,829.9957825541496
20893.0,829.9957825541496
20894.0,831.8929157853127
20895.0,833.7900490164757
20896.0,834.7386156320572
20897.0,835.6871822476387
20898.0,836.6357488632202
20899.0,837.5843154788017
20900.0,838.5328820943832
20901.0,838.5328820943832
20902.0,839.4814487099648
20903.0,839.4814487099648
20904.0,841.3785819411278
20905.0,842.3271485567093
20906.0,843.2757151722908
20907.0,845.1728484034538
20908.0,847.0699816346169
20909.0,847.0699816346169
20910.0,848.9671148657799
20911.0,849.9156814813614
20912.0,849.9156814813614
20913.0,849.9156814813614
20914.0,849.9156814813614
20915.0,849.9156814813614
20916.0,850.8642480969429
20917.0,850.8642480969429
20918.0,850.8642480969429
20919.0,850.8642480969429
20920.0,850.8642480969429
20921.0,850.8642480969429
20922.0,851.8128147125244
20923.0,850.8642480969429
20924.0,850.8642480969429
20925.0,851.8128147125244
20926.0,854.658514559269
20927.0,858.452781021595
20928.0,861.2984808683395
20929.0,865.0927473306656
20930.0,868.8870137929916
20931.0,872.6812802553177
20932.0,875.5269801020622
20933.0,880.2698131799698
20934.0,885.9612128734589
20935.0,892.6011791825294
20936.0,899.2411454916
20937.0,905.8811118006706
20938.0,912.5210781097412
20939.0,918.2124778032303
20940.0,922.9553108811378
20941.0,928.6467105746269
20942.0,933.3895436525345
20943.0,937.1838101148605
20944.0,941.9266431927681
20945.0,944.7723430395126
20946.0,948.5666095018387
20947.0,951.4123093485832
20948.0,954.2580091953278
20949.0,956.1551424264908
20950.0,958.0522756576538
20951.0,959.9494088888168
20952.0,960.8979755043983
20953.0,961.8465421199799
20954.0,962.7951087355614
20955.0,963.7436753511429
20956.0,963.7436753511429
20957.0,964.6922419667244
20958.0,965.6408085823059
20959.0,966.5893751978874
20960.0,966.5893751978874
20961.0,967.5379418134689
20962.0,968.4865084290504
20963.0,969.435075044632
20964.0,969.435075044632
20965.0,970.3836416602135
20966.0,971.332208275795
20967.0,971.332208275795
20968.0,972.2807748913765
20969.0,972.2807748913765
20970.0,972.2807748913765
20971.0,973.229341506958
20972.0,973.229341506958
20973.0,973.229341506958
20974.0,974.1779081225395
20975.0,975.126474738121
20976.0,976.0750413537025
20977.0,977.9721745848656
20978.0,979.8693078160286
20979.0,982.7150076627731
20980.0,985.5607075095177
20981.0,989.3549739718437
20982.0,994.0978070497513
20983.0,997.8920735120773
20984.0,1003.5834732055664
20985.0,1010.223439514637
20986.0,1017.8119724392891
20987.0,1025.4005053639412
20988.0,1032.9890382885933
20989.0,1040.5775712132454
20990.0,1048.1661041378975
20991.0,1055.7546370625496
20992.0,1064.2917365431786
20993.0,1072.8288360238075
20994.0,1081.3659355044365
20995.0,1091.8001680970192
20996.0,1103.1829672455788
20997.0,1114.5657663941383
20998.0,1125.948565542698
20999.0,1138.2799313664436
21000.0,1149.6627305150032
21001.0,1161.0455296635628
21002.0,1172.4283288121223
21003.0,1182.862561404705
21004.0,1194.2453605532646
21005.0,1205.6281597018242
21006.0,1216.062392294407
21007.0,1226.4966248869896
21008.0,1235.9822909235954
21009.0,1245.4679569602013
21010.0,1253.056489765644
21011.0,1261.593589246273
21012.0,1269.1821221709251
21013.0,1276.7706550955772
21014.0,1282.4620547890663
21015.0,1288.1534544825554
21016.0,1293.8448541760445
21017.0,1298.587687253952
21018.0,1303.3305203318596
21019.0,1309.0219200253487
21020.0,1313.7647531032562
21021.0,1319.4561527967453
21022.0,1325.1475524902344
21023.0,1330.8389521837234
21024.0,1336.5303518772125
21025.0,1342.2217515707016
21026.0,1346.9645846486092
21027.0,1351.7074177265167
21028.0,1355.5016841888428
21029.0,1359.2959506511688
21030.0,1362.1416504979134
21031.0,1364.987350344658
21032.0,1367.8330501914024
21033.0,1369.7301834225655
21034.0,1371.6273166537285
21035.0,1373.5244498848915
21036.0,1374.473016500473
21037.0,1376.370149731636
21038.0,1377.3187163472176
21039.0,1378.267282962799
21040.0,1379.2158495783806
21041.0,1380.164416193962
21042.0,1381.1129828095436
21043.0,1383.0101160407066
21044.0,1383.9586826562881
21045.0,1384.9072492718697
21046.0,1385.8558158874512
21047.0,1387.7529491186142
21048.0,1390.5986489653587
21049.0,1393.4443488121033
21050.0,1396.2900486588478
21051.0,1395.3414820432663
21052.0,1396.2900486588478
21053.0,1396.2900486588478
21054.0,1397.2386152744293
21055.0,1398.1871818900108
21056.0,1399.1357485055923
21057.0,1399.1357485055923
21058.0,1401.0328817367554
21059.0,1403.8785815835
21060.0,1406.7242814302444
21061.0,1410.5185478925705
21062.0,1413.364247739315
21063.0,1418.1070808172226
21064.0,1422.8499138951302
21065.0,1428.5413135886192
21066.0,1433.2841466665268
21067.0,1438.9755463600159
21068.0,1444.666946053505
21069.0,1450.358345746994
21070.0,1456.9983120560646
21071.0,1464.5868449807167
21072.0,1472.1753779053688
21073.0,1480.7124773859978
21074.0,1489.2495768666267
21075.0,1498.7352429032326
21076.0,1508.2209089398384
21077.0,1523.3979747891426
21078.0,1542.3693073391914
21079.0,1558.4949398636818
21080.0,1572.7234390377998
21081.0,1585.0548048615456
21082.0,1596.4376041293144
21083.0,1607.820403277874
21084.0,1619.2032024264336
21085.0,1629.6374350190163
21086.0,1641.0202341675758
21087.0,1652.4030333161354
21088.0,1662.837265908718
21089.0,1674.2200650572777
21090.0,1683.7057310938835
21091.0,1693.1913971304893
21092.0,1699.83136343956
21093.0,1705.522763133049
21094.0,1710.2655962109566
21095.0,1715.9569959044456
21096.0,1712.1627295017242
21097.0,1711.2141628861427
21098.0,1707.4198964238167
21099.0,1699.8313635587692
21100.0,1687.4999977350235
21101.0,1670.425798535347
21102.0,1650.5058995485306
21103.0,1630.5860005617142
21104.0,1610.6661015748978
21105.0,1593.5919023752213
21106.0,1577.466269850731
21107.0,1562.2892040014267
21108.0,1550.9064048528671
21109.0,1542.3693053722382
21110.0,1535.7293390631676
21111.0,1530.98650598526
21112.0,1527.192239522934
21113.0,1526.2436729073524
21114.0,1525.295106291771
21115.0,1525.295106291771
21116.0,1525.295106291771
21117.0,1526.2436729073524
21118.0,1533.8322057127953
21119.0,1546.163571536541
21120.0,1557.5463706851006
21121.0,1567.0320367217064
21122.0,1576.5177027583122
21123.0,1586.003368794918
21124.0,1596.4376013875008
21125.0,1608.7689672112465
21126.0,1621.1003330349922
21127.0,1634.380265533924
21128.0,1649.5573313832283
21129.0,1665.6829639077187
21130.0,1682.7571631073952
21131.0,1671.3743639588356
21132.0,1659.991564810276
21133.0,1649.5573322176933
21134.0,1640.0716661810875
21135.0,1634.3802664875984
21136.0,1628.6888667941093
21137.0,1624.8946003317833
21138.0,1622.0489004850388
21139.0,1620.1517672538757
21140.0,1619.2032006382942
21141.0,1619.2032006382942
21142.0,1621.1003338694572
21143.0,1622.9974671006203
21144.0,1624.8946003317833
21145.0,1628.6888667941093
21146.0,1632.4831332564354
21147.0,1636.2773997187614
21148.0,1641.020232796669
21149.0,1643.8659326434135
21150.0,1647.6601991057396
21151.0,1649.5573323369026
21152.0,1652.4030321836472
21153.0,1654.3001654148102
21154.0,1655.2487320303917
21155.0,1656.1972986459732
21156.0,1656.1972986459732
21157.0,1656.1972986459732
21158.0,1656.1972986459732
21159.0,1655.2487320303917
21160.0,1653.3515987992287
21161.0,1653.3515987992287
21162.0,1655.2487320303917
21163.0,1658.0944318771362
21164.0,1660.9401317238808
21165.0,1664.7343981862068
21166.0,1668.5286646485329
21167.0,1672.322931110859
21168.0,1678.014330804348
21169.0,1683.705730497837
21170.0,1678.9628974199295
21171.0,1679.911464035511
21172.0,1681.808597266674
21173.0,1681.808597266674
21174.0,1681.808597266674
21175.0,1681.808597266674
21176.0,1681.808597266674
21177.0,1682.7571638822556
21178.0,1683.705730497837
21179.0,1683.705730497837
21180.0,1683.705730497837
21181.0,1684.6542971134186
21182.0,1685.602863729
21183.0,1685.602863729
21184.0,1685.602863729
21185.0,1685.602863729
21186.0,1687.4999969601631
21187.0,1688.4485635757446
21188.0,1689.3971301913261
21189.0,1690.3456968069077
21190.0,1691.2942634224892
21191.0,1691.2942634224892
21192.0,1691.2942634224892
21193.0,1691.2942634224892
21194.0,1691.2942634224892
21195.0,1691.2942634224892
21196.0,1691.2942634224892
21197.0,1692.2428300380707
21198.0,1692.2428300380707
21199.0,1679.9114639759064
21200.0,1663.785831451416
21201.0,1649.557332277298
21202.0,1639.1230996847153
21203.0,1630.5860002040863
21204.0,1624.8946005105972
21205.0,1618.2546342015266
21206.0,1612.5632345080376
21207.0,1606.8718348145485
21208.0,1601.1804351210594
21209.0,1596.4376020431519
21210.0,1592.6433355808258
21211.0,1592.6433355808258
21212.0,1593.5919021964073
21213.0,1593.5919021964073
21214.0,1594.5404688119888
21215.0,1596.4376020431519
21216.0,1599.2833018898964
21217.0,1602.129001736641
21218.0,1604.9747015833855
21219.0,1610.6661012768745
21220.0,1619.2032007575035
21221.0,1628.6888667941093
21222.0,1637.2259662747383
21223.0,1646.7116323113441
21224.0,1655.2487317919731
21225.0,1664.734397828579
21226.0,1675.1686304211617
21227.0,1684.6542964577675
21228.0,1695.0885290503502
21229.0,1697.9342287778854
21230.0,1694.1399623155594
21231.0,1689.3971292376518
21232.0,1680.8600297570229
21233.0,1671.374363720417
21234.0,1661.8886976838112
21235.0,1652.4030316472054
21236.0,1643.8659321665764
21237.0,1637.2259658575058
21238.0,1633.4316993951797
21239.0,1627.7402997016907
21240.0,1622.997466623783
21241.0,1618.2546335458755
21242.0,1614.4603670835495
21243.0,1610.6661006212234
21244.0,1607.820400774479
21245.0,1604.9747009277344
21246.0,1602.1290010809898
21247.0,1599.2833012342453
21248.0,1596.4376013875008
21249.0,1592.6433349251747
21250.0,1590.7462016940117
21251.0,1592.6433349251747
21252.0,1595.4890347719193
21253.0,1599.2833012342453
21254.0,1603.0775676965714
21255.0,1608.7689673304558
21256.0,1617.3060668110847
21257.0,1623.9460331201553
21258.0,1630.585999429226
21259.0,1636.277399122715
21260.0,1641.968798816204
21261.0,1646.7116318941116
21262.0,1651.4544649720192
21263.0,1657.1458646655083
21264.0,1661.8886977434158
21265.0,1666.6315308213234
21266.0,1665.6829642057419
21267.0,1665.6829642057419
21268.0,1666.6315308213234
21269.0,1669.477230668068
21270.0,1672.3229305148125
21271.0,1675.168630361557
21272.0,1678.962896823883
21273.0,1684.6542965173721
21274.0,1689.3971295952797
21275.0,1696.0370959043503
21276.0,1699.8313623666763
21277.0,1692.2428294420242
21278.0,1680.8600302934647
21279.0,1667.5800977945328
21280.0,1652.4030319452286
21281.0,1636.2773994207382
21282.0,1622.0489002466202
21283.0,1608.7689677476883
21284.0,1597.3861685991287
21285.0,1588.8490691184998
21286.0,1582.2091028094292
21287.0,1581.2605361938477
21288.0,1581.2605361938477
21289.0,1580.3119695782661
21290.0,1579.3634029626846
21291.0,1579.3634029626846
21292.0,1578.4148363471031
21293.0,1578.4148363471031
21294.0,1578.4148363471031
21295.0,1577.4662697315216
21296.0,1577.4662697315216
21297.0,1576.51770311594
21298.0,1576.51770311594
21299.0,1576.51770311594
21300.0,1577.4662697315216
21301.0,1579.3634029626846
21302.0,1581.2605361938477
21303.0,1584.1062360405922
21304.0,1587.9005025029182
21305.0,1591.6947689652443
21306.0,1597.3861686587334
21307.0,1604.026134967804
21308.0,1611.614667892456
21309.0,1619.2032008171082
21310.0,1627.7403002977371
21311.0,1634.3802666068077
21312.0,1641.9687995314598
21313.0,1648.6087658405304
21314.0,1654.3001655340195
21315.0,1659.9915652275085
21316.0,1665.6829649209976
21317.0,1669.4772313833237
21318.0,1673.2714978456497
21319.0,1676.1171976923943
21320.0,1678.0143309235573
21321.0,1679.9114641547203
21322.0,1679.9114641547203
21323.0,1680.8600307703018
21324.0,1681.8085973858833
21325.0,1682.7571640014648
21326.0,1674.2200646400452
21327.0,1663.7858320474625
21328.0,1655.2487325668335
21329.0,1649.5573328733444
21330.0,1645.7630664110184
21331.0,1642.9173665642738
21332.0,1641.0202333331108
21333.0,1640.0716667175293
21334.0,1641.0202333331108
21335.0,1642.9173665642738
21336.0,1644.8144997954369
21337.0,1647.6601996421814
21338.0,1650.505899488926
21339.0,1654.300165951252
21340.0,1658.094432413578
21341.0,1662.8372654914856
21342.0,1667.5800985693932
21343.0,1671.3743650317192
21344.0,1676.1171981096268
21345.0,1679.9114645719528
21346.0,1674.2200648784637
21347.0,1666.6315319538116
21348.0,1661.888698875904
21349.0,1657.1458657979965
21350.0,1654.300165951252
21351.0,1652.403032720089
21352.0,1650.505899488926
21353.0,1650.505899488926
21354.0,1650.505899488926
21355.0,1651.4544661045074
21356.0,1653.3515993356705
21357.0,1657.1458657979965
21358.0,1661.888698875904
21359.0,1665.6829653382301
21360.0,1670.4257984161377
21361.0,1673.2714982628822
21362.0,1676.1171981096268
21363.0,1678.0143313407898
21364.0,1678.9628979563713
21365.0,1678.9628979563713
21366.0,1678.9628979563713
21367.0,1679.9114645719528
21368.0,1681.8085978031158
21369.0,1681.8085978031158
21370.0,1681.8085978031158
21371.0,1683.7057310342789
21372.0,1683.7057310342789
21373.0,1685.602864265442
21374.0,1686.5514308810234
21375.0,1687.499997496605
21376.0,1688.4485641121864
21377.0,1688.4485641121864
21378.0,1689.397130727768
21379.0,1691.294263958931
21380.0,1691.294263958931
21381.0,1692.2428305745125
21382.0,1692.2428305745125
21383.0,1692.2428305745125
21384.0,1691.294263958931
21385.0,1692.2428305745125
21386.0,1692.2428305745125
21387.0,1692.2428305745125
21388.0,1691.294263958931
21389.0,1689.397130727768
21390.0,1687.499997496605
21391.0,1685.602864265442
21392.0,1681.8085978031158
21393.0,1676.1171981096268
21394.0,1670.4257984161377
21395.0,1662.8372654914856
21396.0,1655.2487325668335
21397.0,1647.6601996421814
21398.0,1641.9687999486923
21399.0,1638.1745334863663
21400.0,1636.2774002552032
21401.0,1635.3288336396217
21402.0,1634.3802670240402
21403.0,1633.4317004084587
21404.0,1632.4831337928772
21405.0,1631.5345671772957
21406.0,1630.5860005617142
21407.0,1630.5860005617142
21408.0,1629.6374339461327
21409.0,1629.6374339461327
21410.0,1628.6888673305511
21411.0,1628.6888673305511
21412.0,1627.7403007149696
21413.0,1627.7403007149696
21414.0,1627.7403007149696
21415.0,1627.7403007149696
21416.0,1627.7403007149696
21417.0,1628.6888673305511
21418.0,1630.5860005617142
21419.0,1631.5345671772957
21420.0,1633.4317004084587
21421.0,1635.3288336396217
21422.0,1637.2259668707848
21423.0,1639.1231001019478
21424.0,1642.9173665642738
21425.0,1647.6601996421814
21426.0,1653.3515993356705
21427.0,1659.991565644741
21428.0,1666.6315319538116
21429.0,1673.2714982628822
21430.0,1681.8085977435112
21431.0,1691.294263780117
21432.0,1701.7284963726997
21433.0,1696.0370966792107
21434.0,1686.5514306426048
21435.0,1674.220064818859
21436.0,1660.9401323199272
21437.0,1645.763066470623
21438.0,1631.534567296505
21439.0,1620.1517680287361
21440.0,1610.6661019921303
21441.0,1604.0261356830597
21442.0,1603.0775690674782
21443.0,1601.1804358363152
21444.0,1600.2318692207336
21445.0,1600.2318692207336
21446.0,1599.2833026051521
21447.0,1598.3347359895706
21448.0,1598.3347359895706
21449.0,1597.386169373989
21450.0,1597.386169373989
21451.0,1596.4376027584076
21452.0,1595.489036142826
21453.0,1597.386169373989
21454.0,1600.2318692207336
21455.0,1604.0261356830597
21456.0,1608.7689687609673
21457.0,1614.4603684544563
21458.0,1620.1517681479454
21459.0,1626.791734457016
21460.0,1634.380267381668
21461.0,1641.0202336907387
21462.0,1647.6601999998093
21463.0,1653.3515996932983
21464.0,1659.0429993867874
21465.0,1663.785832464695
21466.0,1668.5286655426025
21467.0,1672.3229320049286
21468.0,1675.1686318516731
21469.0,1677.0657650828362
21470.0,1678.0143316984177
21471.0,1678.9628983139992
21472.0,1679.9114649295807
21473.0,1680.8600315451622
21474.0,1682.7571647763252
21475.0,1682.7571647763252
21476.0,1682.7571647763252
21477.0,1684.6542980074883
21478.0,1685.6028646230698
21479.0,1686.5514312386513
21480.0,1686.5514312386513
21481.0,1688.4485644698143
21482.0,1689.3971310853958
21483.0,1689.3971310853958
21484.0,1687.4999978542328
21485.0,1684.6542980074883
21486.0,1685.6028646230698
21487.0,1686.5514312386513
21488.0,1687.4999978542328
21489.0,1687.4999978542328
21490.0,1687.4999978542328
21491.0,1687.4999978542328
21492.0,1687.4999978542328
21493.0,1687.4999978542328
21494.0,1687.4999978542328
21495.0,1687.4999978542328
21496.0,1687.4999978542328
21497.0,1687.4999978542328
21498.0,1688.4485644698143
21499.0,1690.3456977009773
21500.0,1691.2942643165588
21501.0,1691.2942643165588
21502.0,1692.2428309321404
21503.0,1693.1913975477219
21504.0,1694.1399641633034
21505.0,1695.088530778885
21506.0,1695.088530778885
21507.0,1696.0370973944664
21508.0,1696.0370973944664
21509.0,1696.985664010048
21510.0,1696.985664010048
21511.0,1697.9342306256294
21512.0,1698.882797241211
21513.0,1698.882797241211
21514.0,1699.8313638567924
21515.0,1700.779930472374
21516.0,1687.4999977350235
21517.0,1671.3743652105331
21518.0,1657.145866036415
21519.0,1645.7630667686462
21520.0,1636.2774007320404
21521.0,1628.688867866993
21522.0,1622.0489015579224
21523.0,1616.3575018644333
21524.0,1611.6146687865257
21525.0,1607.8204023241997
21526.0,1604.0261358618736
21527.0,1602.1290026307106
21528.0,1604.0261358618736
21529.0,1606.8718357086182
21530.0,1610.6661021709442
21531.0,1614.4603686332703
21532.0,1618.2546350955963
21533.0,1622.9974681735039
21534.0,1625.8431680202484
21535.0,1629.6374344825745
21536.0,1632.483134329319
21537.0,1635.3288341760635
21538.0,1637.2259674072266
21539.0,1639.1231006383896
21540.0,1641.0202338695526
21541.0,1641.9688004851341
21542.0,1642.9173671007156
21543.0,1642.9173671007156
21544.0,1642.9173671007156
21545.0,1643.8659337162971
21546.0,1644.8145003318787
